best_epoch,best_val_R2,test_loss,test_R2,bootstrap_R2_mean,bootstrap_R2_std,total_sec,seed
110,0.318408,0.008211,0.379751,0.375983,0.057595,2094.806,32030
54,0.333118,0.008320,0.371535,0.368161,0.051891,1956.953,32031
85,0.262733,0.008641,0.347229,0.343171,0.051468,1562.718,32032
126,0.343837,0.008227,0.378572,0.375057,0.057683,2265.272,32033
90,0.325679,0.008098,0.388256,0.385481,0.048573,2365.895,32034
